"competition","season","match_id","attacking_team","is_home","defending_team","shot_dist","dist_to_goal","shot_angle","body_part","shot_technique","shot_type","teammates_in_frame","opponents_in_frame","closest_opponent_dist","goalkeeper_dist","opponents_in_penalty_area","opponents_in_goal_area","opponents_in_shot_path","is_penalty","is_goal"
"Ligue 1","2022-2023","3837752","AC Ajaccio",1,"Paris Saint-Germain",10.1257098516598,14.4180442501748,13.5941725576522,"Right Foot","Half Volley","Open Play",3,8,2.6,9.08240056372763,6,2,1,0,0
"Ligue 1","2022-2023","3837752","Paris Saint-Germain",0,"AC Ajaccio",28.0921697275237,29.5264288392619,15.2175535014628,"Left Foot","Normal","Free Kick",7,11,8.89550448260243,26.5836415865095,1,1,3,0,0
"Ligue 1","2022-2023","3837752","AC Ajaccio",1,"Paris Saint-Germain",8.70057469366248,32.7262891266333,9.04782501863888,"Right Foot","Normal","Free Kick",7,11,8.56329375882902,30.7605266534889,11,1,3,0,0
"Ligue 1","2022-2023","3837752","AC Ajaccio",1,"Paris Saint-Germain",18.9525723847714,18.916923639958,23.7475285864959,"Left Foot","Normal","Open Play",7,11,2.19317121994613,17.1944758570885,11,1,3,0,0
"Ligue 1","2022-2023","3837752","Paris Saint-Germain",0,"AC Ajaccio",25.7629579047127,9.61665222413705,16.324623321803,"Left Foot","Volley","Open Play",4,8,4.39317652729776,7.74661216274573,6,1,0,0,0
"Ligue 1","2022-2023","3837752","Paris Saint-Germain",0,"AC Ajaccio",17.789041570585,18.1892825586937,18.8026609236384,"Right Foot","Normal","Open Play",2,5,3.96988664825584,10.1138518873869,3,0,1,0,1
"Ligue 1","2022-2023","3837752","AC Ajaccio",1,"Paris Saint-Germain",12.681088281374,29.1907519601671,11.8347706541408,"Left Foot","Normal","Open Play",6,11,4.25440947723653,26.4594028655221,8,1,2,0,0
"Ligue 1","2022-2023","3837752","Paris Saint-Germain",0,"AC Ajaccio",13.0176802849048,12.0208152801713,35.6008948823712,"Right Foot","Normal","Open Play",2,5,2.00997512422418,5.8,5,0,0,0,0
"Ligue 1","2022-2023","3837752","AC Ajaccio",1,"Paris Saint-Germain",3.0364452901378,20.1920776543673,21.6135385864659,"Right Foot","Half Volley","Open Play",3,7,3.13209195267316,17.1163664368347,4,1,2,0,0
"Ligue 1","2022-2023","3837752","Paris Saint-Germain",0,"AC Ajaccio",28.9311251077451,25.6337667930408,14.684378048517,"Left Foot","Normal","Open Play",7,11,3.33766385365573,21.5204553855164,4,1,2,0,0
"Ligue 1","2022-2023","3837752","Paris Saint-Germain",0,"AC Ajaccio",1.58113883008418,7.28010988928051,29.3430472342043,"Left Foot","Half Volley","Open Play",2,6,2.02484567313165,2.02484567313165,5,2,1,0,0
"Ligue 1","2022-2023","3837752","Paris Saint-Germain",0,"AC Ajaccio",13.538463723776,18.8281703837627,11.0981973716837,"Right Foot","Normal","Open Play",5,8,5.08035431835221,14.2225173580488,7,1,1,0,0
"Ligue 1","2022-2023","3837752","Paris Saint-Germain",0,"AC Ajaccio",11.4109596441316,14.3600139275698,19.8853351399186,"Left Foot","Normal","Open Play",1,4,2.00249843945008,7.08378429936993,4,1,1,0,0
"Ligue 1","2022-2023","3837752","AC Ajaccio",1,"Paris Saint-Germain",0.921954445729292,20.9124364912365,16.6993689934482,"Left Foot","Normal","Open Play",7,10,1.14017542509913,17.4413302244984,7,1,2,0,0
"Ligue 1","2022-2023","3837752","AC Ajaccio",1,"Paris Saint-Germain",13.5029626378806,12.1840059093879,14.5592230314716,"Right Foot","Half Volley","Open Play",6,11,0.82462112512353,10.2786185842262,10,3,1,0,0
"Ligue 1","2022-2023","3837752","Paris Saint-Germain",0,"AC Ajaccio",10.1242283656583,7.10633520177595,57.9946167919165,"Head","Normal","Open Play",4,10,0.632455532033671,6.16846820531647,9,2,1,0,0
"Ligue 1","2022-2023","3837752","AC Ajaccio",1,"Paris Saint-Germain",25.3355481487968,28.4154887341393,14.8333247356438,"Right Foot","Normal","Open Play",6,9,5.060632371552,26.2017175009578,3,1,1,0,0
"Ligue 1","2022-2023","3837752","Paris Saint-Germain",0,"AC Ajaccio",4.80104155366312,4.9030602688525,78.1745225359909,"Left Foot","Normal","Open Play",3,9,1.9,1.9,8,2,0,0,1
"Ligue 1","2022-2023","3837752","Paris Saint-Germain",0,"AC Ajaccio",19.0065778087482,19.3762741516526,22.9225315873556,"Right Foot","Normal","Open Play",5,6,1.96468827043886,11.7686022959398,1,0,1,0,1
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",3.94588393138978,27.965872058636,15.8566530973921,"Right Foot","Normal","Open Play",4,7,4.04474968323134,22.051303816328,1,1,2,0,0
"Ligue 1","2015-2016","3900604","AS Monaco",0,"Angers",4.83838816136119,24.8583989830399,17.4834661357411,"Left Foot","Normal","Open Play",6,10,1.5,20.6184383501758,6,1,2,0,0
"Ligue 1","2015-2016","3900604","AS Monaco",0,"Angers",7.02922470831599,19.5345847153196,16.1108467246527,"Left Foot","Normal","Open Play",1,5,2.06155281280883,8.13941029804985,4,0,1,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",28.895847452532,31.9953121566269,12.575757144504,"Right Foot","Normal","Open Play",5,10,1.94164878389475,29.3537050472338,2,1,2,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",7.36817480791547,8.85494212290516,45.3603460633872,"Head","Normal","Open Play",6,11,0.721110255092794,7.87908624143689,11,2,2,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",3.72155881318568,8.59592926913664,30.1313562416466,"Right Foot","Normal","Open Play",6,11,1.34164078649987,5.82494635168428,10,5,2,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",1.6124515496597,3.13847096529504,115.662830015548,"Left Foot","Volley","Open Play",6,11,1.88679622641132,1.88679622641132,10,5,1,0,1
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",24.914654322306,31.1045012819688,14.4733536639731,"Left Foot","Normal","Open Play",4,9,3.70135110466435,24.8298207806661,1,0,1,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",29.7242325384525,29.8939793269481,15.1481757693988,"Left Foot","Normal","Open Play",3,8,1.20415945787923,25.6126921661898,1,1,1,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",17.6264006535651,33.5120873715739,13.6085070849022,"Left Foot","Normal","Open Play",9,11,6.42806347199528,30.0805585054533,8,1,5,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",3.16227766016838,25.7419890451379,17.0566434937603,"Left Foot","Volley","Open Play",8,11,3.38378486313773,23.5510084709764,2,1,2,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",17.9011172835664,22.2265606876098,9.40750154080203,"Right Foot","Normal","Open Play",3,7,2.20907220343745,17.9780421625938,7,1,1,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",11.4825955254028,14.9036908180491,20.4353174446583,"Left Foot","Volley","Open Play",4,8,1.80277563773199,11.5312618563625,6,1,1,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",6.02162768692984,8.48528137423857,40.6012946450045,"Left Foot","Volley","Open Play",4,11,2.14009345590327,6.02162768692984,9,2,1,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",11.4947814246292,20.1645728940635,12.6961240901911,"Left Foot","Normal","Open Play",6,11,7.68960337078578,15.9552499196973,10,4,1,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",10.2800778207171,8.20060973342836,45.4161847831665,"Left Foot","Backheel","Open Play",5,11,2.62488094968134,4.58802789878178,10,4,2,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",0.854400374531752,3.68781778291716,110.556045219583,"Right Foot","Normal","Open Play",4,10,0.632455532033671,0.632455532033671,10,4,1,0,1
"Ligue 1","2015-2016","3900604","AS Monaco",0,"Angers",32.968621445247,34.4688264958353,12.5815905403856,"Right Foot","Normal","Open Play",7,10,3.28024389337135,30.5604319341203,2,1,2,0,0
"Ligue 1","2015-2016","3900604","AS Monaco",0,"Angers",10.283968105746,10.8853112036358,37.9743151490134,"Head","Normal","Open Play",6,11,1.72046505340853,8.80227243386616,8,3,4,0,0
"Ligue 1","2015-2016","3900604","AS Monaco",0,"Angers",16.2855764405194,23.678260071213,12.825634025919,"Left Foot","Normal","Open Play",1,4,2.6,15.980613254816,3,1,1,0,0
"Ligue 1","2015-2016","3900604","AS Monaco",0,"Angers",16.8428026171418,18.1024860171193,24.9171891936575,"Right Foot","Normal","Open Play",5,10,2.22036033111744,17.110523077919,6,1,2,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",13.6194713553794,13.5236829303263,32.9082321714561,"Right Foot","Half Volley","Open Play",3,7,3.44383507154451,11.2445542374965,5,1,1,0,1
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",26.4003787851614,26.7525699700047,16.7360483661611,"Left Foot","Volley","Open Play",4,8,3.73363094051889,22.2173355738261,5,1,2,0,0
"Ligue 1","2015-2016","3900604","AS Monaco",0,"Angers",6.87677249878168,9.65401470891774,37.4824114277184,"Right Foot","Volley","Open Play",4,8,1.36014705087354,6.62872536767062,6,1,1,0,0
"Ligue 1","2015-2016","3900604","AS Monaco",0,"Angers",28.6225435627234,25.8936285599373,16.2206632994591,"Right Foot","Normal","Open Play",5,10,4.25205832509386,23.4,7,1,3,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",30.5407923931256,32.6118076775882,10.8935400871778,"Right Foot","Normal","Open Play",4,8,5.11566222497146,30.6776791821024,4,1,2,0,0
"Ligue 1","2015-2016","3900604","Angers",1,"AS Monaco",45.8795161264807,14.6413797164065,28.3869779144062,"Left Foot","Overhead Kick","Open Play",3,8,3.94461658466321,11.4017542509914,5,1,2,0,0
"Ligue 1","2015-2016","3900604","AS Monaco",0,"Angers",18.545619428857,20.4628932460686,15.2239353965965,"Left Foot","Volley","Open Play",7,10,3.13847096529505,18.55505322008,10,2,0,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",34.1716256563834,34.296501279285,13.156265728218,"Right Foot","Normal","Open Play",5,9,1.52970585407784,32.7989329094713,1,1,1,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",11.1664676599182,12.9711217710728,31.1432799584858,"Head","Normal","Open Play",4,7,2.02484567313167,11.3318136235997,6,2,2,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",28.7308196889682,12.3878973195615,32.8627070885506,"Left Foot","Volley","Open Play",7,11,2.76586333718787,6.6850579653433,5,1,1,0,0
"Ligue 1","2015-2016","3829496","Bastia",0,"Angers",7.77817459305203,36.2707871433748,12.2935990419029,"Right Foot","Normal","Open Play",3,9,1.4,34.7869228302821,1,1,1,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",38.0931752417674,30.8084404019418,13.961672748932,"Left Foot","Normal","Open Play",6,10,4.47772263544762,28.4073934038306,6,1,2,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",35.3458625584381,35.9116972586927,12.5016547807926,"Right Foot","Normal","Open Play",4,7,5.38237865631915,29.9816610613888,1,1,1,0,0
"Ligue 1","2015-2016","3829496","Bastia",0,"Angers",14.9003355666911,18.1617730411984,21.6848555694399,"Right Foot","Normal","Open Play",2,5,0.943398113205658,15.0880747612146,3,1,1,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",1.00498756211209,11.4017542509914,38.6598082540901,"Left Foot","Volley","Open Play",4,7,1.30000000000001,10.1788997440784,7,1,2,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",15.2895389073706,16.3624570282094,27.2411002250581,"Right Foot","Half Volley","Open Play",5,7,5.92368128784796,14.8788440411209,5,1,2,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",12.0830459735946,11.8016947935455,37.4426001932684,"Right Foot","Half Volley","Open Play",4,9,1.01980390271856,7.81024967590665,5,2,1,0,1
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",11.6090481952656,12,36.869897645844,"Left Foot","Normal","Penalty",0,0,0,0,0,0,0,1,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",3.104834939252,22.5175487120601,19.7188442066209,"Right Foot","Normal","Open Play",7,10,3.10161248385417,16.7904734894523,2,1,2,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",2.35372045918796,20.0997512422418,22.4098373714933,"Right Foot","Normal","Open Play",5,8,2.50599281722834,15.306207890918,6,1,2,0,0
"Ligue 1","2015-2016","3829496","Bastia",0,"Angers",27.1825311551371,27.740583988085,13.3194913753721,"Right Foot","Normal","Open Play",5,9,2.19317121994613,26.3001901133813,4,1,1,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",5.55427763079952,25.0139960821937,16.9996565384785,"Right Foot","Normal","Open Play",4,8,4.10000000000001,17.685304634074,2,0,1,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",7.0830784267859,9.12414379544732,38.1365258862188,"Head","Normal","Open Play",6,8,0.989949493661155,8.13203541556478,7,3,2,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",32.4815332150439,31.7447633476767,12.4195083137192,"Right Foot","Normal","Open Play",5,10,3.00665927567458,25.4188906130854,1,1,2,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",26.3210942021794,22.1740839720607,19.6229159076417,"Left Foot","Normal","Open Play",4,7,2.06155281280883,15.9480406320024,2,1,2,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",18.3806963959476,13.1400152206913,33.3749515397487,"Head","Normal","Open Play",5,9,0.848528137423864,11.8962178863704,6,1,1,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",7.00357051795726,7.92590688817375,49.6957766561097,"Head","Normal","Open Play",5,7,2.60192236625154,7.07106781186548,7,1,1,0,0
"Ligue 1","2015-2016","3829496","Bastia",0,"Angers",0.781024967590672,10.0647901120689,39.8517880051027,"Right Foot","Volley","Open Play",8,11,1.16619037896906,8.98999443826303,10,1,2,0,0
"Ligue 1","2015-2016","3829496","Bastia",0,"Angers",9.93680028983173,9.42019108086455,45.6463705254075,"Head","Normal","Open Play",8,11,1.16619037896906,8.5146931829632,9,1,1,0,0
"Ligue 1","2015-2016","3829496","Angers",1,"Bastia",17.608236708995,18.4390889145858,23.9624889745782,"Right Foot","Normal","Open Play",7,9,2.06155281280883,NA,4,0,1,0,0
"Ligue 1","2015-2016","3829496","Bastia",0,"Angers",1.01980390271856,11.363538181394,38.6276768955315,"Head","Normal","Open Play",8,11,1.30384048104053,9.44298681562142,10,1,2,0,0
"Ligue 1","2015-2016","3829496","Bastia",0,"Angers",9.51314879522022,15.1489273547667,19.5951483130779,"Right Foot","Volley","Open Play",9,10,1.10453610171873,10.7563934476199,7,2,2,0,0
"Ligue 1","2015-2016","3900556","Bordeaux",0,"Angers",17.8932948335403,18.9095214111833,18.2752780060732,"Right Foot","Normal","Open Play",5,9,1.6,16.7919623629878,7,1,2,0,0
"Ligue 1","2015-2016","3900556","Angers",1,"Bordeaux",7.92590688817375,11.3137084989848,29.7448812969422,"Left Foot","Normal","Open Play",3,10,2.03960780543711,8.0448741444475,9,2,1,0,0
"Ligue 1","2015-2016","3900556","Angers",1,"Bordeaux",0.899999999999991,12.2641754716736,35.7608490062958,"Right Foot","Normal","Open Play",7,11,1.40356688476181,11.2361025271221,8,2,4,0,0
"Ligue 1","2015-2016","3900556","Bordeaux",0,"Angers",4.66904701197149,5.18844870842913,73.4723166252079,"Head","Normal","Open Play",7,10,2.55538646783612,2.55538646783612,6,2,1,0,1
"Ligue 1","2015-2016","3900556","Angers",1,"Bordeaux",24.2002066106883,27.5544914669097,12.5018693847164,"Left Foot","Normal","Open Play",4,9,2.2,24.2886804911259,5,1,1,0,0
"Ligue 1","2015-2016","3900556","Angers",1,"Bordeaux",10.1651364968701,9.80459076147495,44.3747696707742,"Head","Normal","Open Play",4,8,0.70710678118655,8.78236870098267,6,1,1,0,0
"Ligue 1","2015-2016","3900556","Angers",1,"Bordeaux",5.88557558782486,9.08019823572151,41.3108253804575,"Head","Normal","Open Play",6,9,0.721110255092794,7.70259696466069,9,3,3,0,0
"Ligue 1","2015-2016","3900556","Angers",1,"Bordeaux",3.52278299076171,4.5453272709454,80.5509514577888,"Head","Normal","Open Play",6,11,1.7,1.7,10,4,1,0,1
"Ligue 1","2015-2016","3900556","Angers",1,"Bordeaux",5.74891294072192,7.05761999543755,57.3669021977661,"Head","Diving Header","Open Play",7,11,1.66433169770933,5.84636639289737,7,1,1,0,0
"Ligue 1","2015-2016","3900556","Bordeaux",0,"Angers",8.70517087712815,9.05207158610669,46.5467877075978,"Head","Normal","Open Play",5,10,0.640312423743284,7.64002617796563,5,1,1,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",10.0089959536409,9.31933474020544,46.4000656238325,"Head","Normal","Open Play",8,11,2.05182845286832,7.90253124005213,8,4,2,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",22.1531036200348,23.4437624966642,18.2540489872549,"Right Foot","Half Volley","Open Play",7,10,5.52177507691141,21.0297408448131,9,2,5,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",28.5043856274785,24.553818440316,12.82430754975,"Right Foot","Normal","Open Play",2,8,3.00832179129826,16.4830215676617,2,1,1,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",11.1664676599182,7.01141925718324,59.3684066985898,"Right Foot","Volley","Open Play",6,10,1.50332963783729,5.94390444068543,7,1,1,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",30.5188466361362,30.3389188996576,14.9558601799252,"Left Foot","Normal","Open Play",7,10,4.25205832509386,27.6226356454267,4,1,1,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",7.46860093993514,34.750827328281,11.7197020808513,"Right Foot","Normal","Open Play",4,9,7.46860093993514,30.9930637401339,1,1,3,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",28.4763059402023,18.1859836137615,23.0007776048848,"Right Foot","Volley","Open Play",7,10,7.70259696466069,13.2853302555864,8,2,4,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",14.4180442501748,24.2668498161587,7.792656794238,"Right Foot","Normal","Open Play",7,11,12.8390030765632,21.5870331449229,9,2,2,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",6.62872536767062,10.4560986988456,8.77107166444058,"Right Foot","Volley","Open Play",5,9,3.11448230047949,7.74144689318476,8,7,1,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",38.6218849876595,38.6419461207636,11.8073153726976,"Right Foot","Normal","Open Play",9,11,7.37834669827868,35.1961645637703,8,1,4,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",10.8903627120496,11.2361025271221,38.0848573626658,"Right Foot","Half Volley","Open Play",5,9,1.10453610171873,9.42019108086455,8,2,2,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",1.10000000000001,28.4253408071038,16.0065276776863,"Right Foot","Normal","Open Play",3,10,1.10453610171873,26.006922155457,1,1,2,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",26.0099980776624,26.8208873827843,16.2341757356243,"Left Foot","Normal","Open Play",6,10,3.16227766016837,24.856789816869,1,1,1,0,1
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",9.8979795918157,12.1757956618859,34.8244891569568,"Head","Normal","Open Play",5,10,1.21655250605965,10.8466584716216,5,1,2,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",2.20907220343746,13.2,33.7167975354765,"Right Foot","Normal","Open Play",5,10,2.10950231097291,10.9018347079746,8,1,4,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",20.8312265601428,21.9337639268777,19.4236655817979,"Left Foot","Normal","Open Play",5,10,2.23606797749979,20.068383093812,7,1,5,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",28.0371182542001,22.3948654829628,18.9175240607679,"Right Foot","Half Volley","Open Play",5,9,2.50798724079689,17.4289988237994,5,1,1,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",6.94046107978425,23.8834670849942,16.1738939458499,"Right Foot","Normal","Open Play",6,10,1.50332963783729,17.9744262773531,4,1,1,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",13.8600144300069,16.6469216373478,22.6198649480404,"Left Foot","Normal","Open Play",5,8,1.20415945787923,14.3735868870648,7,1,2,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",20.2252317662864,26.0317114304842,11.5487016376418,"Right Foot","Normal","Open Play",0,4,2.10237960416286,21.0679851908055,2,1,1,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",14.9375366108338,21.5675682449367,9.10699254239935,"Right Foot","Normal","Open Play",3,7,1.6,15.8316139417306,6,1,1,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",21.8826415224488,23.3497323325129,17.6909150343871,"Right Foot","Volley","Open Play",7,11,1.94164878389476,21.3527515791291,8,2,4,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",16.7836229700265,18.0346887968714,17.919286793443,"Right Foot","Normal","Open Play",1,5,1.3,7.64852927038918,4,0,1,0,1
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",10.7670794554512,13.2382022948737,33.146995832256,"Head","Normal","Open Play",4,9,1.72046505340852,11.5849039702537,5,1,1,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",15.6083311087381,18.1686543255135,19.4953571105354,"Left Foot","Normal","Open Play",2,3,1.69705627484771,8.54458893101359,3,0,1,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",1.30384048104054,12.9556937290135,34.2007347180978,"Right Foot","Overhead Kick","Open Play",3,7,1.40356688476183,11.3282831885507,5,1,2,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",30.8058436014987,25.8660008505374,8.63734852122476,"Right Foot","Normal","Free Kick",8,11,11.1413643688733,21.9802183792609,9,2,2,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",3.1304951684997,21.8908656749796,19.055715390768,"Right Foot","Normal","Open Play",4,8,3.35410196624968,19.5576072156079,6,1,3,0,0
"Ligue 1","2015-2016","3900573","Angers",1,"Caen",18.7488666324127,23.1086563867309,10.8410091867146,"Left Foot","Normal","Open Play",7,10,2.75136329843953,19.5816240388789,9,3,1,0,0
"Ligue 1","2015-2016","3900573","Caen",0,"Angers",1.78044938147649,20.4619158438305,17.8400264755701,"Left Foot","Normal","Open Play",1,6,2.02484567313166,12.6210142223199,5,0,1,0,0
"Ligue 1","2015-2016","3901209","Angers",1,"Gazélec Ajaccio",14.0121375956704,17.4613859701915,15.9191987560642,"Left Foot","Normal","Open Play",2,7,2.12132034355964,11.6400171821179,5,1,1,0,0
"Ligue 1","2015-2016","3901209","Gazélec Ajaccio",0,"Angers",1.16619037896906,14.4585614775468,13.7390688531475,"Left Foot","Normal","Open Play",1,6,1.47648230602334,8.94706655837543,3,1,2,0,0
"Ligue 1","2015-2016","3901209","Angers",1,"Gazélec Ajaccio",16.2483845350853,36.0855926929294,12.0773845601024,"Right Foot","Normal","Open Play",3,9,5.70788927713213,32.8641141672798,3,1,3,0,0
"Ligue 1","2015-2016","3901209","Gazélec Ajaccio",0,"Angers",9.30483745156249,9.74935895328508,41.3624791257593,"Head","Normal","Open Play",4,10,1.04403065089105,8.74642784226795,10,7,4,0,0
"Ligue 1","2015-2016","3901209","Angers",1,"Gazélec Ajaccio",32.9317476001502,35.0766303968896,11.5060541807098,"Right Foot","Normal","Open Play",6,11,6.05392434706613,32.968469785539,7,1,2,0,0
"Ligue 1","2015-2016","3901209","Angers",1,"Gazélec Ajaccio",1.70000000000001,21.0418630353873,13.0859687788488,"Left Foot","Normal","Open Play",4,8,1.96977156035922,17.1187032219149,7,1,1,0,0
"Ligue 1","2015-2016","3901209","Angers",1,"Gazélec Ajaccio",15.4382641511279,11.5849039702537,37.8927639309565,"Head","Normal","Open Play",2,7,0.781024967590661,9.80815986819138,6,1,1,0,0
"Ligue 1","2015-2016","3901209","Angers",1,"Gazélec Ajaccio",38.9224870736699,38.6005181312376,11.832226774276,"Right Foot","Normal","Open Play",4,11,2.5,36.8195600190985,1,1,2,0,0
"Ligue 1","2015-2016","3901209","Angers",1,"Gazélec Ajaccio",33.6310868096766,30.6140490624811,14.0886220795779,"Left Foot","Half Volley","Open Play",5,10,1.91049731745427,26.3417918904542,2,1,1,0,0
"Ligue 1","2015-2016","3901209","Gazélec Ajaccio",0,"Angers",9.60052081920559,11.7686022959398,36.9072969744183,"Head","Normal","Open Play",3,9,1.20415945787923,9.78621479429099,6,1,1,0,0
"Ligue 1","2015-2016","3829514","Angers",1,"Guingamp",14.7299015611103,19.1415777824086,10.8564133480622,"Right Foot","Normal","Open Play",4,7,2.10237960416286,14.6686741050444,7,2,1,0,0
"Ligue 1","2015-2016","3829514","Angers",1,"Guingamp",6.847627326308,11.8983192090312,32.2406097469251,"Head","Normal","Open Play",5,8,1.04403065089106,9.30591209930548,7,1,2,0,0
"Ligue 1","2015-2016","3829514","Angers",1,"Guingamp",2.28254244210267,29.8429221089356,12.7810455482017,"Left Foot","Normal","Open Play",6,11,2.18403296678416,25.5368361391931,1,1,1,0,0
"Ligue 1","2015-2016","3829514","Guingamp",0,"Angers",1.64012194668567,11.8004237212059,24.4351979748126,"Right Foot","Half Volley","Open Play",7,11,1.64012194668567,9.88584847142622,8,3,2,0,0
"Ligue 1","2015-2016","3829514","Guingamp",0,"Angers",7.7103826104805,9.02551937563707,47.4051264441816,"Right Foot","Half Volley","Open Play",6,11,1.1180339887499,8.31865373723417,9,1,1,0,0
"Ligue 1","2015-2016","3829514","Angers",1,"Guingamp",14.8660687473185,19.2665513260677,23.3852210572137,"Head","Normal","Open Play",6,10,2.18403296678416,15.7537297171178,6,1,2,0,0
"Ligue 1","2015-2016","3829514","Guingamp",0,"Angers",7.35391052434009,13.7873130087048,7.33191057749301,"Right Foot","Half Volley","Open Play",6,10,1.76918060129541,2.20227155455453,9,3,0,0,0
"Ligue 1","2015-2016","3829514","Angers",1,"Guingamp",20.7511445467473,25.1334438547526,9.94920119640683,"Left Foot","Normal","Open Play",4,7,3.71214223865412,21.6363120702212,3,1,1,0,0
"Ligue 1","2015-2016","3829514","Angers",1,"Guingamp",28.7640400500347,27.6842915748263,14.8663877726585,"Right Foot","Normal","Open Play",7,10,4.60977222864645,24.6910915109073,7,1,2,0,0
"Ligue 1","2015-2016","3829514","Angers",1,"Guingamp",32.5419728965532,37.9348125077744,9.47897055561926,"Left Foot","Half Volley","Open Play",7,11,3.16227766016838,34.9802801589696,2,1,2,0,0
"Ligue 1","2015-2016","3829514","Guingamp",0,"Angers",25.0599281722833,25.0055993729405,18.0368165230215,"Left Foot","Normal","Open Play",5,9,2.5238858928248,23.1224998648502,5,1,2,0,0
"Ligue 1","2015-2016","3829514","Guingamp",0,"Angers",25.0976094479136,18.5924715947074,20.9769279356034,"Left Foot","Normal","Open Play",2,6,2.23606797749979,12.8413394939936,3,1,1,0,0
"Ligue 1","2015-2016","3829514","Angers",1,"Guingamp",30.9040450426801,31.4582262691335,14.2462418353603,"Right Foot","Normal","Open Play",7,11,7.02139587261679,29.8918048969948,2,1,3,0,0
"Ligue 1","2015-2016","3829514","Guingamp",0,"Angers",1.0770329614269,20.0192407448435,21.452942203127,"Left Foot","Normal","Open Play",3,8,1.26491106406735,16.8573426138286,6,1,2,0,0
