"competition","season","match_id","attacking_team","is_home","defending_team","shot_dist","dist_to_goal","shot_angle","body_part","shot_technique","shot_type","teammates_in_frame","opponents_in_frame","closest_opponent_dist","goalkeeper_dist","opponents_in_penalty_area","opponents_in_goal_area","opponents_in_shot_path","is_penalty","is_goal"
"Bundesliga","2015-2016","3890477","Augsburg",1,"Bayer Leverkusen",19.4494215852297,22.0292986724498,17.0584491506031,"Left Foot","Normal","Open Play",4,8,0.761577310586392,18.1135308540329,5,1,1,0,0
"Bundesliga","2015-2016","3890477","Bayer Leverkusen",0,"Augsburg",23.0082593865768,26.893121797218,10.7598749251909,"Right Foot","Normal","Open Play",6,10,3.49284983931459,24.2886804911259,9,1,1,0,0
"Bundesliga","2015-2016","3890477","Bayer Leverkusen",0,"Augsburg",8.05046582503149,26.5345058367402,16.6974107690498,"Right Foot","Normal","Open Play",7,9,2.91547594742265,24.7111310951158,6,1,3,0,0
"Bundesliga","2015-2016","3890477","Bayer Leverkusen",0,"Augsburg",5.25547333738836,11.6970081644838,33.773158702378,"Left Foot","Half Volley","Open Play",5,8,6.00333240792144,9.34719209174605,7,3,2,0,0
"Bundesliga","2015-2016","3890477","Bayer Leverkusen",0,"Augsburg",4.80832611206852,9.48103369891701,42.6229579154954,"Right Foot","Half Volley","Open Play",6,8,4.20475920832572,8.44037913840367,8,5,4,0,0
"Bundesliga","2015-2016","3890477","Bayer Leverkusen",0,"Augsburg",12.3223374405995,12,36.869897645844,"Right Foot","Normal","Penalty",0,0,0,0,0,0,0,1,1
"Bundesliga","2023-2024","3895194","Augsburg",1,"Bayer Leverkusen",28.936482163525,30.4665390223438,14.0804235224934,"Right Foot","Volley","Open Play",5,8,4.90407993409568,18.083417818543,5,0,2,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",23.1769281830013,25.2057533114962,17.0889460839574,"Left Foot","Normal","Open Play",6,9,3.91152144312159,23.0566693171412,5,1,2,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",9.39627585801949,11.1085552615991,37.2267172824487,"Head","Normal","Open Play",6,10,1.87882942280559,8.4646323015238,9,1,2,0,0
"Bundesliga","2023-2024","3895194","Augsburg",1,"Bayer Leverkusen",22.0655840620637,21.7036863228347,20.8816797951118,"Right Foot","Normal","Open Play",3,6,3.30151480384383,19.3002590656188,1,1,2,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",27.5312549659473,27.9250783347155,15.5680133399114,"Left Foot","Normal","Open Play",6,9,5.02195181179588,25.5665797477879,6,1,3,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",1.71172427686236,14.6219013811474,30.5616574687597,"Right Foot","Half Volley","Open Play",3,7,1.45602197785611,12.2409149984795,7,1,1,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",25.5925770488241,24.7396442981705,18.3411751267607,"Left Foot","Normal","Open Play",4,8,4.80104155366312,23.1088727548533,6,1,3,0,0
